,road,id,model_type,name,lat,lon,length,condition,bridge_length
33431,Z4610,1033431,bridge,,24.9770271,90.1890274,401.99999999999926,A,0.6
33432,Z4610,1033432,bridge,,24.9770271,90.1904719,160.00000000000014,A,0.6
33433,Z4610,1033433,link,,24.9770271,90.1914997,108.99999999999999,,
33434,Z4610,1033434,bridge,,24.9770271,90.1921941,70.99999999999973,A,0.6
33435,Z4610,1033435,bridge,,24.9768049,90.1937219,150.00000000000034,A,0.6
33436,Z4610,1033436,bridge,,24.9764438,90.1952219,160.00000000000014,A,0.6
33437,Z4610,1033437,bridge,,24.9760271,90.1966386,160.00000000000014,A,0.6
33438,Z4610,1033438,link,,24.9746104,90.2008611,458.99999999999966,,
33439,Z4610,1033439,bridge,,24.9735827,90.2021667,180.99999999999915,A,0.6
33440,Z4610,1033440,bridge,,24.9726938,90.2026667,120.000000000001,A,0.6
33441,Z4610,1033441,bridge,,24.9726938,90.2031111,109.99999999999943,A,0.6
33442,Z4610,1033442,bridge,,24.9707493,90.2036111,120.000000000001,A,0.6
33443,Z4610,1033443,bridge,,24.9697493,90.2040833,119.99999999999922,A,0.6
33444,Z4610,1033444,link,,24.9693327,90.2042778,50.00000000000071,,
33445,Z4610,1033445,bridge,,24.968166,90.2048889,150.00000000000034,A,0.6
33446,Z4610,1033446,bridge,,24.967416,90.20525,89.99999999999986,A,0.6
33447,Z4610,1033447,link,,24.9669716,90.2054444,58.999999999999275,,
33448,Z4610,1033448,bridge,,24.9661111,90.2059167,101.00000000000087,A,0.6
33449,Z4610,1033449,bridge,,24.9650556,90.2064444,129.999999999999,A,0.6
33450,Z4610,1014617,intersection,,24.963,90.2073333,269.0000000000001,,
33451,Z4614,1033222,intersection,,25.1830549,89.870166,,,
33452,Z4614,1033452,bridge,,25.1849441,89.8664167,446.0,B,18.7
33453,Z4614,1033453,link,,25.1851108,89.8663056,23.999999999999964,,
33454,Z4614,1033454,bridge,,25.1866386,89.8639167,314.00000000000006,A,11.5
33455,Z4614,1033455,link,,25.1866941,89.8638056,15.000000000000014,,
33456,Z4614,1033456,link,,25.186833,89.8618333,200.99999999999994,,
33457,Z4614,1033457,bridge,,25.1860552,89.8592222,278.0,C,27.9
33458,Z4614,1033458,link,,25.1859997,89.8589444,30.00000000000003,,
33459,Z4614,1033459,bridge,,25.1872219,89.8548056,455.99999999999994,C,27.9
33460,Z4614,1033460,link,,25.1873052,89.8545556,26.999999999999915,,
33461,Z4614,1033461,link,,25.1881108,89.8526389,209.00000000000009,,
33462,Z4614,1033462,link,,25.19203641983471,89.84455782561983,1000.0,,
33463,Z4614,1033463,link,,25.1928608,89.8428608,209.99999999999997,,
33464,Z4614,1033464,bridge,,25.1928608,89.8404441,252.00000000000023,A,11.5
33465,Z4614,1033465,link,,25.1930552,89.8395274,75.99999999999963,,
33466,Z4614,1033466,link,,25.1931386,89.8393052,86.0000000000003,,
33467,Z4614,1033467,link,,25.1964997,89.8346663,375.9999999999999,,
33468,Z4614,1033468,bridge,,25.1995552,89.8302216,682.0000000000003,C,19.8
33469,Z4614,1033469,link,,25.1997774,89.8298604,49.99999999999982,,
33470,Z4614,1033470,link,,25.2020556,89.8269716,267.9999999999998,,
33471,Z4614,1033471,bridge,,25.2051667,89.8223882,682.0000000000003,A,11.5
33472,Z4614,1033472,link,,25.2057177,89.82162475849057,75.99999999999963,,
33473,Z4614,1033473,link,,25.2074722,89.8191938,242.0,,
33474,Z4614,1033474,link,,25.2127222,89.8105278,985.0000000000003,,
33475,Z4614,1033475,link,,25.2128889,89.8101111,14.99999999999968,,
33476,Z4614,1033476,bridge,,25.2131944,89.8098056,341.99999999999966,A,11.5
33477,Z4614,1033477,link,,25.2134167,89.8086667,76.00000000000051,,
33478,Z4614,1033478,link,,25.2154722,89.8025,581.9999999999999,,
33479,Z4614,1033479,link,,25.2166389,89.798333,560.0000000000005,,
33480,Z4614,1033480,link,,25.2169438,89.7960552,349.99999999999966,,
33481,Z4614,1033481,link,,25.2173604,89.7945274,89.99999999999986,,
33482,Z4614,1033482,link,,25.2140833,89.7867774,1000.0,,
33483,Z4614,1033483,link,,25.2112222,89.7876108,1000.0,,
33484,Z4614,1033484,link,,25.2085833,89.7770271,410.0000000000001,,
33485,Z4614,1033485,link,,25.2075833,89.7723327,589.9999999999999,,
33486,Z4614,1033486,bridge,,25.212,89.7659722,955.9999999999995,A,11.5
33487,Z4614,1033226,intersection,,25.2121944,89.7655556,30.000000000001137,,
33488,Z4615,1033226,intersection,,25.2080556,89.8645278,,,
33489,Z4615,1033489,bridge,,25.2144722,89.8639167,711.0,A,14.0
33490,Z4615,1033490,link,,25.2169993,89.8637778,289.00000000000006,,
33491,Z4615,1033491,bridge,,25.2188327,89.8640556,207.00000000000009,B,2.5
33492,Z4615,1033492,link,,25.2253049,89.8643611,792.9999999999999,,
33493,Z4615,1033493,link,,25.2273882,89.8573889,742.9999999999999,,
33494,Z4615,1033494,bridge,,25.228416,89.8553056,244.00000000000023,A,14.0
33495,Z4615,1033495,bridge,,25.2309993,89.8538056,330.00000000000006,A,14.0
33496,Z4615,1033496,bridge,,25.2338052,89.8522222,361.99999999999966,A,14.0
33497,Z4615,1033497,link,,25.2343608,89.8518889,64.00000000000006,,
33498,Z4615,1033498,bridge,,25.2361386,89.8505278,245.0000000000001,A,7.3
33499,Z4615,1033499,link,,25.242231070391064,89.8474109575419,755.0000000000003,,
33500,Z4615,1033500,bridge,,25.2433608,89.846833,139.9999999999997,A,7.3
33501,Z4615,1033501,bridge,,25.2486386,89.8426108,726.0,A,11.0
33502,Z4615,1033502,link,,25.2486941,89.8422774,9.999999999999787,,
33503,Z4615,1033503,link,,25.2496386,89.8419163,124.00000000000055,,
33504,Z4615,1033504,bridge,,25.2561667,89.8381386,825.9999999999997,A,14.0
33505,Z4615,1033505,link,,25.25725,89.8369163,174.00000000000037,,
33506,Z4615,1033506,bridge,,25.2585556,89.8361386,168.9999999999996,A,9.3
33507,Z4615,1033507,link,,25.26575,89.8338886,831.0000000000005,,
33508,Z4615,1033508,link,,25.2742493,89.8329438,1000.0,,
33509,Z4615,1033509,bridge,,25.2754993,89.8318327,203.99999999999886,A,6.3
33510,Z4615,1033510,bridge,,25.278416,89.8255271,748.0000000000011,A,2.5
33511,Z4615,1033511,link,,25.2785549,89.8250271,48.00000000000004,,
33512,Z4615,1033512,bridge,,25.2800549,89.820166,578.9999999999989,A,2.5
33513,Z4615,1033513,bridge,,25.2809716,89.8163611,386.000000000001,A,9.3
33514,Z4615,1033514,bridge,,25.2809993,89.81625,16.99999999999946,A,14.0
33515,Z4615,1033515,link,,25.2790549,89.8164167,18.000000000000682,,
33516,Z4615,1033516,bridge,,25.2800549,89.8333049,419.99999999999994,B,14.0
33517,Z4615,1033517,bridge,,25.280916,89.8331104,391.0,A,14.0
33518,Z4615,1033518,bridge,,25.2809716,89.8162778,20.99999999999902,A,60.17
33519,Z4615,1033519,link,,25.281416,89.8146944,168.00000000000102,,
33520,Z4615,1033520,bridge,,25.2790271,89.8069167,846.0000000000001,A,14.0
33521,Z4615,1033521,bridge,,25.279166,89.8065,45.999999999999375,A,14.0
33522,Z4615,1033522,link,,25.2792216,89.8058889,63.00000000000061,,
33523,Z4615,1033523,link,,25.2792771,89.80525,49.999999999998934,,
33524,Z4615,1033524,link,,25.2861941,89.8009167,1000.0,,
33525,Z4615,1033525,link,,25.2926108,89.7979441,1000.0,,
33526,Z4615,1033526,bridge,,25.2931386,89.7951108,303.0000000000008,A,14.0
33527,Z4615,1033527,link,,25.2980274,89.7952497,756.9999999999997,,
33528,Z4615,1033528,link,,25.3058056,89.7965552,949.9999999999993,,
33529,Z4615,1033529,bridge,,25.3076389,89.7951108,271.0000000000008,A,14.0
33530,Z4615,1033530,link,,25.314,89.7937219,728.9999999999992,,
33531,Z4615,1033531,link,,25.3218604,89.794083,1000.0,,
33532,Z4615,1033532,bridge,,25.3266938,89.7929163,615.000000000002,B,14.0
33533,Z4615,1033533,link,,25.3297493,89.7909997,384.999999999998,,
33534,Z4615,1033534,bridge,,25.3351108,89.7838608,995.000000000001,A,29.8
33535,Z4615,1033535,link,,25.3352774,89.7837219,15.000000000000568,,
33536,Z4615,1033536,bridge,,25.3403608,89.7789716,775.9999999999998,A,14.0
33537,Z4615,1033537,link,,25.340583,89.7787493,33.99999999999892,,
33538,Z4615,1033538,link,,25.3416663,89.7772493,190.00000000000128,,
33539,Z4615,1033539,bridge,,25.3479163,89.772166,911.9999999999991,B,4.5
33540,Z4615,1033540,link,,25.3477774,89.7707771,88.00000000000097,,
33541,Z4615,1033541,link,,25.3526389,89.769166,1000.0,,
33542,Z4615,1033542,bridge,,25.3553333,89.7642222,416.00000000000034,A,14.0
33543,Z4615,1033543,link,,25.3569167,89.763,298.9999999999995,,
33544,Z4615,1033544,link,,25.3599722,89.7667771,356.9999999999993,,
33545,Z4615,1033545,link,,25.3688604,89.7680549,937.9999999999989,,
33546,Z4615,1033546,link,,25.3774716,89.7701104,1000.0,,
33547,Z4615,1033547,link,,25.3853608,89.7733604,1000.0,,
33548,Z4615,1033548,bridge,,25.3870552,89.7759993,332.00000000000074,B,27.9
33549,Z4615,1033549,link,,25.3871663,89.7763882,45.999999999999375,,
33550,Z4615,1033550,bridge,,25.3885552,89.7782493,164.00000000000148,A,3.0
33551,Z4615,1033551,link,,25.3905274,89.7810549,457.9999999999984,,
33552,Z4615,1033552,bridge,,25.3920552,89.7828327,250.0,A,14.0
33553,Z4615,1033553,link,,25.3921941,89.7830827,32.00000000000003,,
33554,Z4615,1033554,bridge,,25.3940552,89.7866663,452.0000000000017,A,14.0
33555,Z4615,1033555,link,,25.396083,89.7876108,265.99999999999824,,
33556,Z4615,1033556,link,,25.4007778,89.7947219,1072.0000000000027,,
33557,Z4615,1033557,bridge,,25.4010278,89.7984719,314.00000000000006,A,14.0
33558,Z4615,1033558,bridge,,25.4031667,89.8024444,87.99999999999741,A,14.0
33559,Z4615,1033559,link,,25.4073333,89.8052222,598.0000000000025,,
33560,Z4615,1033273,intersection,,25.4098611,89.808,336.9999999999962,,
33561,Z4616,1033351,intersection,,25.1505,89.934583,,,
33562,Z4616,1033562,bridge,,25.1571111,89.9373608,856.0,B,3.0
33563,Z4616,1033563,link,,25.1578611,89.9384441,144.00000000000003,,
33564,Z4616,1033564,bridge,,25.1628333,89.9418608,649.9999999999999,A,46.2
33565,Z4616,1033565,link,,25.1631667,89.9420274,47.000000000000156,,
33566,Z4616,1033566,link,,25.16525,89.9439997,302.99999999999994,,
33567,Z4616,1033567,bridge,,25.1669993,89.9454163,245.0000000000001,C,3.0
33568,Z4616,1033568,link,,25.1731382,89.9485274,754.9999999999999,,
33569,Z4616,1033569,bridge,,25.1735827,89.9486386,49.99999999999982,A,46.2
33570,Z4616,1033570,bridge,,25.1812216,89.9521389,60.00000000000006,A,6.3
33571,Z4616,1033571,link,,25.1839441,89.9529167,1230.0,,
33572,Z4616,1033572,bridge,,25.1852774,89.9533056,108.00000000000054,A,6.3
33573,Z4616,1033573,bridge,,25.1861941,89.9535278,106.99999999999932,A,28.5
33574,Z4616,1033574,link,,25.1864719,89.9536389,31.000000000000583,,
33575,Z4616,1033575,bridge,,25.1914441,89.9558056,597.9999999999999,B,4.0
33576,Z4616,1033576,link,,25.1924163,89.9562222,115.99999999999966,,
33577,Z4616,1033577,bridge,,25.1929719,89.9564722,65.99999999999983,A,3.6
33578,Z4616,1033578,bridge,,25.1953608,89.9574167,286.00000000000045,A,2.5
33579,Z4616,1033579,link,,25.2011111,89.9589722,647.9999999999997,,
33580,Z4616,1033580,bridge,,25.2091111,89.9616944,956.9999999999999,A,3.0
33581,Z4616,1033581,link,,25.2096944,89.9618056,52.999999999999936,,
33582,Z4616,1033582,bridge,,25.21475,89.9667771,926.000000000001,D,4.5
33583,Z4616,1033583,link,,25.2144722,89.9676104,73.99999999999984,,
33584,Z4616,1033584,bridge,,25.2153611,89.974916,860.9999999999989,A,46.2
33585,Z4616,1033585,link,,25.2155,89.9760827,139.00000000000114,,
33586,Z4616,1033586,bridge,,25.2151389,89.9772216,122.99999999999933,B,18.9
33587,Z4616,1033587,bridge,,25.2128889,89.9825271,622.9999999999993,A,46.2
33588,Z4616,1033588,bridge,,25.2121667,89.9850552,264.00000000000114,A,46.2
33589,Z4616,1033589,link,,25.2118611,89.9861386,109.99999999999943,,
33590,Z4616,1033590,bridge,,25.2111944,89.988833,166.99999999999983,A,7.1
33591,Z4616,1033591,bridge,,25.2074444,89.9942497,705.0000000000001,A,46.2
33592,Z4616,1033592,link,,25.2070556,89.9952219,128.0000000000001,,
33593,Z4616,1033593,bridge,,25.2053333,89.9997497,473.00000000000074,B,13.8
33594,Z4616,1033594,bridge,,25.2035278,90.0028889,382.9999999999991,A,46.2
33595,Z4616,1033595,link,,25.2035278,90.0031667,98.00000000000075,,
33596,Z4616,1033596,link,,25.2035556,90.0035556,64.9999999999995,,
33597,Z4616,1033597,bridge,,25.2026389,90.0075278,423.00000000000006,A,46.2
33598,Z4616,1033598,link,,25.2026111,90.0078889,40.000000000000924,,
33599,Z4616,1033599,bridge,,25.2020556,90.0107222,291.99999999999983,A,46.2
33600,Z4616,1033600,link,,25.2018889,90.0111389,43.99999999999871,,
33601,Z4616,1033601,link,,25.2014167,90.0128056,201.0000000000005,,
33602,Z4616,1033602,link,,25.2009444,90.0163056,359.99999999999943,,
33603,Z4616,1033603,bridge,,25.2006667,90.0174993,127.00000000000067,A,3.0
33604,Z4616,1033604,bridge,,25.1997774,90.0195549,240.00000000000023,B,7.3
33605,Z4616,1033605,link,,25.1993886,90.0216104,212.9999999999992,,
33606,Z4616,1033606,bridge,,25.1986663,90.0253049,384.00000000000034,A,16.3
33607,Z4616,1033607,link,,25.1986386,90.0254438,16.99999999999946,,
33608,Z4616,1033608,bridge,,25.1972219,90.0297216,462.00000000000153,A,9.3
33609,Z4616,1033609,link,,25.1971663,90.0310549,136.9999999999987,,
33610,Z4616,1033610,bridge,,25.1971941,90.0311938,14.000000000001123,A,2.0
33611,Z4616,1033611,bridge,,25.1974163,90.0320549,89.00000000000041,A,7.3
33612,Z4616,1033612,bridge,,25.1963886,90.0352219,329.9999999999983,A,6.3
33613,Z4616,1033613,bridge,,25.1959997,90.0368608,190.00000000000128,A,2.5
33614,Z4616,1033614,bridge,,25.1956386,90.0383608,163.99999999999793,A,46.2
33615,Z4616,1033615,link,,25.1949441,90.0404163,223.00000000000253,,
33616,Z4616,1033616,bridge,,25.194583,90.0409719,71.99999999999918,B,14.7
33617,Z4616,1033617,bridge,,25.1923608,90.0445274,439.00000000000006,A,46.2
33618,Z4616,1033618,link,,25.1917219,90.0492497,489.0000000000008,,
33619,Z4616,1033619,bridge,,25.1889719,90.0576667,972.999999999999,B,4.7
33620,Z4616,1033620,link,,25.1888052,90.0579444,27.000000000001023,,
33621,Z4616,1033621,bridge,,25.1859719,90.0647778,773.9999999999974,B,2.0
33622,Z4616,1033151,intersection,,25.1853052,90.0668882,292.0000000000016,,
33623,Z4617,1014741,intersection,,24.9985552,90.0088056,,,
33624,Z4617,1033624,bridge,,24.9977219,90.0103889,195.0,B,1.5
33625,Z4617,1033625,link,,24.9965552,90.0132222,326.0,,
33626,Z4617,1033626,bridge,,24.9948608,90.0171938,464.99999999999994,C,2.7
33627,Z4617,1033627,link,,24.9947774,90.0173327,14.000000000000012,,
33628,Z4617,1033628,bridge,,24.9943886,90.0186382,120.00000000000011,C,10.0
33629,Z4617,1033629,bridge,,24.9939719,90.0198604,139.99999999999991,B,1.5
33630,Z4617,1033630,bridge,,24.9937497,90.0203882,60.00000000000006,B,1.5
33631,Z4617,1033631,bridge,,24.9935274,90.0212216,89.99999999999986,B,1.5
33632,Z4617,1033632,bridge,,24.9929441,90.0223327,130.0000000000001,B,1.5
33633,Z4617,1033633,bridge,,24.992583,90.0230271,70.00000000000006,B,1.5
33634,Z4617,1033634,bridge,,24.9919719,90.0243604,169.99999999999994,B,1.5
33635,Z4617,1033635,bridge,,24.9917219,90.0248882,60.00000000000006,B,1.5
33636,Z4617,1033636,bridge,,24.9913608,90.0254716,59.99999999999983,B,1.5
33637,Z4617,1033637,bridge,,24.9911108,90.0261104,90.00000000000009,B,1.5
33638,Z4617,1033638,link,,24.991083,90.026166,10.000000000000009,,
33639,Z4617,1033639,bridge,,24.9908608,90.0270271,60.00000000000006,B,1.5
33640,Z4617,1033640,bridge,,24.9901663,90.0288604,229.99999999999997,B,1.5
33641,Z4617,1033641,bridge,,24.9899719,90.0293327,60.00000000000006,B,1.5
33642,Z4617,1033642,bridge,,24.989833,90.0297771,49.99999999999982,B,1.5
33643,Z4617,1033643,bridge,,24.9892219,90.0312216,149.99999999999991,B,1.5
33644,Z4617,1033644,bridge,,24.9878608,90.0339719,330.00000000000006,B,1.5
33645,Z4617,1033645,link,,24.9877774,90.0340274,120.00000000000011,,
33646,Z4617,1014644,intersection,,24.9870274,90.0370274,350.0000000000001,,
33647,Z4619,1004607,intersection,,25.0905274,90.1950552,,,
33648,Z4619,1033648,bridge,,25.0865274,90.1975274,570.0,B,1.8
33649,Z4619,1033649,link,,25.0849719,90.2014167,434.99999999999994,,
33650,Z4619,1033650,bridge,,25.0831104,90.2058333,498.0,B,1.8
33651,Z4619,1033651,bridge,,25.0814438,90.2095278,417.00000000000006,B,21.3
33652,Z4619,1033652,link,,25.0813882,90.2097222,24.00000000000002,,
33653,Z4619,1033653,link,,25.0810549,90.2104167,60.99999999999994,,
33654,Z4619,1033654,bridge,,25.0794993,90.2141944,430.00000000000017,B,1.8
33655,Z4619,1033655,link,,25.0782493,90.2196938,569.9999999999999,,
33656,Z4619,1033656,bridge,,25.0763882,90.2238882,463.99999999999994,B,3.0
33657,Z4619,1033657,bridge,,25.0748882,90.2280549,463.99999999999994,B,1.8
33658,Z4619,1033658,link,,25.0746104,90.228666,72.00000000000006,,
33659,Z4619,1033659,bridge,,25.069166,90.2352497,919.9999999999999,B,1.8
33660,Z4619,1033660,link,,25.0686104,90.2358052,80.00000000000007,,
33661,Z4619,1033661,bridge,,25.0669993,90.2388886,365.0000000000002,B,3.0
33662,Z4619,1033662,bridge,,25.06625,90.2411941,250.0,B,1.8
33663,Z4619,1033663,bridge,,25.0649167,90.2446941,379.9999999999999,B,1.8
33664,Z4619,1033664,link,,25.0648611,90.2447497,4.999999999999893,,
33665,Z4619,1033665,bridge,,25.0621111,90.2500556,618.9999999999998,C,2.3
33666,Z4619,1033666,link,,25.0602222,90.2533889,381.0000000000002,,
33667,Z4619,1033667,bridge,,25.0581389,90.256,350.0000000000005,B,2.6
33668,Z4619,1033668,bridge,,25.0558611,90.2585,362.99999999999955,B,1.8
33669,Z4619,1033669,link,,25.054,90.2606389,287.0000000000008,,
33670,Z4619,1033670,bridge,,25.0526667,90.2620833,211.99999999999974,B,32.8
33671,Z4619,1033671,link,,25.0524722,90.2623333,33.99999999999892,,
33672,Z4619,1032061,intersection,,25.0523889,90.2623611,30.000000000001137,,
33673,Z4622,1032655,intersection,,25.0727216,89.8044444,,,
33674,Z4622,1033674,bridge,,25.0742216,89.8032778,206.0,A,5.7
33675,Z4622,1033675,bridge,,25.0761382,89.8015833,280.0,A,5.7
33676,Z4622,1033676,bridge,,25.0781104,89.7984441,424.00000000000006,A,5.7
33677,Z4622,1033677,link,,25.0786104,89.797333,89.99999999999997,,
33678,Z4622,1033678,bridge,,25.0816382,89.7929719,548.9999999999999,A,5.7
33679,Z4622,1033679,link,,25.0839719,89.7894719,451.00000000000006,,
33680,Z4622,1033680,bridge,,25.0845274,89.7886941,100.99999999999997,A,5.7
33681,Z4622,1033681,link,,25.0847497,89.7883052,49.99999999999982,,
33682,Z4622,1032667,intersection,,25.0902774,89.7842774,758.0,,
33683,Z4801,1014830,intersection,,24.4585,89.8751382,,,
33684,Z4801,1033684,bridge,,24.4596944,89.8745271,151.0,A,3.0
33685,Z4801,1033685,link,,24.4663333,89.873166,849.0,,
33686,Z4801,1033686,bridge,,24.468916,89.8737493,318.00000000000006,A,18.7
33687,Z4801,1033687,link,,24.4690271,89.8748049,16.999999999999904,,
33688,Z4801,1033688,link,,24.4745549,89.8758049,674.9999999999998,,
33689,Z4801,1033689,link,,24.4777493,89.8687771,796.0000000000002,,
33690,Z4801,1033690,link,,24.4784438,89.8665278,203.99999999999974,,
33691,Z4801,1033691,link,,24.4854441,89.8611111,1000.0,,
33692,Z4801,1033692,link,,24.4930552,89.8557778,1009.9999999999998,,
33693,Z4801,1033693,link,,24.5007778,89.8507222,1000.0,,
33694,Z4801,1033694,link,,24.5086389,89.845583,1020.0000000000005,,
33695,Z4801,1033695,link,,24.516723128855723,89.84334419402985,999.9999999999991,,
33696,Z4801,1033696,link,,24.5248882,89.841083,1010.0000000000016,,
33697,Z4801,1033697,link,,24.5327216,89.8384997,1039.999999999999,,
33698,Z4801,1033698,link,,24.538333,89.8303882,1000.0,,
33699,Z4801,1033699,link,,24.5464997,89.8293882,1000.0,,
33700,Z4801,1033700,link,,24.5553333,89.8283882,1000.0,,
33701,Z4801,1033701,bridge,,24.5583056,89.8287493,346.99999999999955,A,3.5
33702,Z4801,1033702,link,,24.5728604,89.827666,653.0000000000005,,
33703,Z4801,1033703,link,,24.5728604,89.8268882,1000.0,,
33704,Z4801,1033704,link,,24.5816938,89.8257216,1000.0,,
33705,Z4801,1033705,link,,24.5893608,89.8225271,910.0000000000001,,
33706,Z4801,1033706,link,,24.5894441,89.8221382,89.99999999999986,,
33707,Z4801,1033707,link,,24.5963886,89.81575,1000.0,,
33708,Z4801,1033708,link,,24.6045278,89.8123056,1000.0,,
33709,Z4801,1033709,intersection,,24.6128333,89.8105556,934.9999999999987,,
33710,Z4801,1033710,link,,24.6133611,89.8104722,65.00000000000128,,
33711,Z4801,1033711,bridge,,24.6209716,89.8084444,899.0000000000009,C,4.6
33712,Z4801,1033712,link,,24.6218882,89.8082778,100.99999999999909,,
33713,Z4801,1033713,link,,24.6305827,89.8068889,1000.0,,
33714,Z4801,1033714,link,,24.6384997,89.8105278,1000.0,,
33715,Z4801,1033715,link,,24.6467219,89.8131667,1000.0,,
33716,Z4801,1033716,link,,24.6553333,89.8142222,1000.0,,
33717,Z4801,1033717,bridge,,24.6603333,89.8140833,600.0000000000014,A,3.0
33718,Z4801,1033718,link,,24.6608889,89.8148333,39.99999999999915,,
33719,Z4801,1033719,link,,24.6635556,89.8163889,359.99999999999943,,
33720,Z4801,1033720,link,,24.6700271,89.8191938,780.9999999999989,,
33721,Z4801,1033721,link,,24.6713604,89.8207771,219.0000000000012,,
33722,Z4801,1033709,intersection,,24.6764993,89.8259716,961.9999999999998,,
33723,Z5001,1005777,intersection,,26.3268327,88.5494719,,,
33724,Z5001,1033724,intersection,,26.3305549,88.540833,970.0,,
33725,Z5001,1033725,link,,26.3303882,88.5404719,40.000000000000036,,
33726,Z5001,1033726,link,,26.3266382,88.5313049,990.0,,
33727,Z5001,1033727,bridge,,26.3252216,88.5270827,455.99999999999994,B,4.9
33728,Z5001,1033728,link,,26.3243327,88.521916,564.0,,
33729,Z5001,1033729,bridge,,26.3240271,88.5204716,146.9999999999998,A,13.5
33730,Z5001,1033730,link,,26.3235827,88.5122222,833.0000000000002,,
33731,Z5001,1033731,link,,26.3232493,88.5023889,980.0000000000005,,
33732,Z5001,1033732,bridge,,26.3231104,88.4971941,521.9999999999993,A,3.5
33733,Z5001,1033733,link,,26.322916,88.4921108,508.0,,
33734,Z5001,1033734,bridge,,26.3228604,88.4904441,168.00000000000014,A,45.9
33735,Z5001,1033735,link,,26.3228327,88.4899719,46.00000000000026,,
33736,Z5001,1033736,link,,26.3225271,88.4825271,735.9999999999998,,
33737,Z5001,1033737,bridge,,26.3223049,88.4798049,270.00000000000045,B,12.0
33738,Z5001,1033738,link,,26.3217771,88.4728604,699.9999999999993,,
33739,Z5001,1033739,bridge,,26.3217493,88.4727216,14.000000000000234,A,5.14
33740,Z5001,1033740,link,,26.3217216,88.4724716,25.9999999999998,,
33741,Z5001,1033741,bridge,,26.3211382,88.4652222,722.0000000000005,A,13.5
33742,Z5001,1033742,link,,26.3209716,88.4629444,227.99999999999977,,
33743,Z5001,1033743,link,,26.3178327,88.4547222,1000.0,,
33744,Z5001,1033744,link,,26.3085556,88.4520556,1070.0000000000002,,
33745,Z5001,1033745,bridge,,26.3030278,88.4483052,762.0000000000005,A,3.55
33746,Z5001,1033746,link,,26.3004444,88.4472497,237.99999999999955,,
33747,Z5001,1033747,bridge,,26.3000278,88.4471386,109.99999999999943,A,3.47
33748,Z5001,1033748,link,,26.2916941,88.4422219,1040.000000000001,,
33749,Z5001,1033749,link,,26.2828049,88.438333,979.9999999999986,,
33750,Z5001,1033750,bridge,,26.2820549,88.4380274,175.0000000000007,A,13.5
33751,Z5001,1033751,link,,26.273916,88.4344719,984.9999999999994,,
33752,Z5001,1033752,link,,26.2660278,88.429416,1049.9999999999989,,
33753,Z5001,1033753,link,,26.2586389,88.4228049,1060.0000000000023,,
33754,Z5001,1033754,bridge,,26.2540833,88.4193327,672.9999999999983,A,13.5
33755,Z5001,1033755,link,,26.2514167,88.417416,387.00000000000045,,
33756,Z5001,1033756,bridge,,26.2491386,88.4167216,263.0000000000017,A,3.45
33757,Z5001,1033757,link,,26.2416663,88.4155556,846.9999999999977,,
33758,Z5001,1033758,bridge,,26.2324438,88.4143611,1050.0000000000007,A,13.5
33759,Z5001,1033759,link,,26.2320827,88.4143611,39.99999999999915,,
33760,Z5001,1033760,link,,26.2222216,88.4138056,1100.0000000000014,,
33761,Z5001,1033761,link,,26.2125,88.4141111,1070.0000000000002,,
33762,Z5001,1033762,link,,26.2026111,88.4137778,1109.9999999999995,,
33763,Z5001,1033763,link,,26.1938608,88.4130278,1000.0,,
33764,Z5001,1033764,link,,26.1837497,88.4123889,1000.0,,
33765,Z5001,1033765,link,,26.1759716,88.4111111,960.0000000000009,,
33766,Z5001,1033766,link,,26.1758049,88.4112778,39.99999999999915,,
33767,Z5001,1016553,intersection,,26.1704993,88.4098889,550.0000000000007,,
33768,Z5002,1016553,intersection,,26.0418608,88.4222771,,,
33769,Z5002,1033769,bridge,,26.0430552,88.4182493,440.0,C,2.4
33770,Z5002,1033770,link,,26.0438608,88.4151111,360.00000000000006,,
33771,Z5002,1033771,bridge,,26.044583,88.41425,111.99999999999999,A,3.55
33772,Z5002,1033772,bridge,,26.0454719,88.4081667,636.0,A,2.45
33773,Z5002,1033773,link,,26.0453886,88.4059167,211.99999999999997,,
33774,Z5002,1033774,bridge,,26.0449163,88.40125,470.0,C,3.55
33775,Z5002,1033775,bridge,,26.0449719,88.4005556,89.99999999999986,A,1.9
33776,Z5002,1033776,bridge,,26.0453052,88.3984163,220.0000000000002,A,1.85
33777,Z5002,1033777,link,,26.0458052,88.3958608,250.0,,
33778,Z5002,1033778,bridge,,26.0470274,88.3907497,544.0,A,5.13
33779,Z5002,1033779,link,,26.0474997,88.3864441,455.99999999999994,,
33780,Z5002,1033780,bridge,,26.0488886,88.3804716,626.0000000000003,A,3.65
33781,Z5002,1033781,bridge,,26.0490552,88.379416,107.99999999999966,A,6.65
33782,Z5002,1033782,link,,26.0495552,88.3768049,266.0,,
33783,Z5002,1033783,bridge,,26.0525833,88.3689438,870.0000000000001,A,6.8
33784,Z5002,1033784,link,,26.05325,88.3678327,129.9999999999999,,
33785,Z5002,1033785,bridge,,26.05575,88.3639722,479.99999999999955,A,2.45
33786,Z5002,1033786,link,,26.0587778,88.3599722,520.0000000000005,,
33787,Z5002,1033787,bridge,,26.0591944,88.3592778,89.99999999999986,A,3.45
33788,Z5002,1033788,bridge,,26.0625556,88.3546944,764.9999999999997,A,2.45
33789,Z5002,1033789,link,,26.0638889,88.3518056,145.00000000000045,,
